sample,subject,condition,mmse
1,276,two_back,1.4996359179030592
2,276,two_back,1.6772024182096572
3,276,two_back,1.7123439845507087
4,276,two_back,1.643977316628373
5,276,two_back,1.5630640235846627
6,276,two_back,1.6193298775495253
7,276,two_back,1.6875512486852453
8,276,two_back,1.6787701557353842
9,276,two_back,1.6248063277658833
10,276,two_back,1.4857159327605254
0,276,no_back,1.7043634741096232
1,276,no_back,1.6409543466611995
2,276,no_back,1.585136947103846
3,276,no_back,1.6170023631136892
4,276,no_back,1.6284679824331147
5,276,no_back,1.6012086852418026
6,276,no_back,1.5414818394066683
7,276,no_back,1.6316585582590484
8,276,no_back,1.6482585173174547
9,276,no_back,1.607382753470452
10,276,no_back,1.6710815874641274
0,277,two_back,1.5521295672514552
1,277,two_back,1.7688847605030427
2,277,two_back,1.7724304801101665
3,277,two_back,1.7369919841631452
4,277,two_back,1.729717648413746
5,277,two_back,1.7303452248931077
6,277,two_back,1.68842654431775
7,277,two_back,1.726310175822807
8,277,two_back,1.7421017822726643
9,277,two_back,1.7751882356216244
10,277,two_back,1.5276809368708193
0,277,no_back,1.6898080129631996
1,277,no_back,1.7685739951581128
2,277,no_back,1.6619368211191656
3,277,no_back,1.667302044191489
4,277,no_back,1.5658405370006565
5,277,no_back,1.5364870254945333
6,277,no_back,1.7227024766805192
7,277,no_back,1.7223305688270936
8,277,no_back,1.55918935461304
9,277,no_back,1.6102612506283793
10,277,no_back,1.6160418436223574
0,278,two_back,1.652885531872335
1,278,two_back,1.640948589110014
2,278,two_back,1.5866942448180752
3,278,two_back,1.742868889032608
4,278,two_back,1.7430745915868513
5,278,two_back,1.6926347225805018
6,278,two_back,1.7254213643504168
7,278,two_back,1.7553197360780766
8,278,two_back,1.7805167171090557
9,278,two_back,1.6977790489332412
10,278,two_back,1.6590432766559888
0,278,no_back,1.7410697121763221
1,278,no_back,1.745718114292072
2,278,no_back,1.667369619535987
3,278,no_back,1.697923192007144
4,278,no_back,1.7346457107048874
5,278,no_back,1.7251323063709756
6,278,no_back,1.6809197774168565
7,278,no_back,1.6127674572837019
8,278,no_back,1.6844368610489389
9,278,no_back,1.718137645430646
10,278,no_back,1.7028378085203275
0,279,two_back,1.8243845137670178
1,279,two_back,1.8223405246349158
2,279,two_back,1.7974599889403549
3,279,two_back,1.8289236665385527
4,279,two_back,1.8452420006471908
5,279,two_back,1.829728368800729
6,279,two_back,1.787358172275731
7,279,two_back,1.809607788775009
8,279,two_back,1.7944034610498811
9,279,two_back,1.8543684906946478
10,279,two_back,1.8084960373655923
0,279,no_back,1.8335087281123472
1,279,no_back,1.8596265965255514
2,279,no_back,1.7915544041191647
3,279,no_back,1.8233870361755196
4,279,no_back,1.808829892384865
5,279,no_back,1.8065176904377684
6,279,no_back,1.801322574357651
7,279,no_back,1.7782170186786324
8,279,no_back,1.7576231198153143
9,279,no_back,1.7836097568246327
10,279,no_back,1.788314023080231
0,280,two_back,1.4854664710457524
1,280,two_back,1.6648851269863834
2,280,two_back,1.6600495898001792
3,280,two_back,1.6174700841313647
4,280,two_back,1.693932909464042
5,280,two_back,1.718211308826339
6,280,two_back,1.734825667085052
7,280,two_back,1.6261959339380176
8,280,two_back,1.6409280043040668
9,280,two_back,1.6772150773456254
10,280,two_back,1.4946429125834293
0,280,no_back,1.6835296493720153
1,280,no_back,1.7032235765631438
2,280,no_back,1.687777026118983
3,280,no_back,1.7399754804981782
4,280,no_back,1.7976777595983813
5,280,no_back,1.7424887607697495
6,280,no_back,1.7643335566234812
7,280,no_back,1.7466247299163886
8,280,no_back,1.7213677515609123
9,280,no_back,1.7910904386284028
10,280,no_back,1.6895515528946783
0,281,two_back,1.6188593594790064
1,281,two_back,1.6241951246857564
2,281,two_back,1.63897924648086
3,281,two_back,1.664993341378707
4,281,two_back,1.6918822940639282
5,281,two_back,1.6364652034352396
6,281,two_back,1.616318226903805
7,281,two_back,1.6944360424533034
8,281,two_back,1.691201416730006
9,281,two_back,1.7280104936987997
10,281,two_back,1.6977943293952051
0,281,no_back,1.7059060439592184
1,281,no_back,1.7154112351094601
2,281,no_back,1.716918265487169
3,281,no_back,1.7461595324010049
4,281,no_back,1.4778211843910236
5,281,no_back,1.5367928385450904
6,281,no_back,1.575657256276206
7,281,no_back,1.5715831979147277
8,281,no_back,1.6478513078945034
9,281,no_back,1.486790423693321
10,281,no_back,1.3103655390826967
0,282,two_back,1.6537634641695664
1,282,two_back,1.7781732255068312
2,282,two_back,1.8180858759718557
3,282,two_back,1.8182536966761553
4,282,two_back,1.8161176288856697
5,282,two_back,1.8153633184236646
6,282,two_back,1.7711497473300462
7,282,two_back,1.760089418622339
8,282,two_back,1.816850553337006
9,282,two_back,1.8227307158051402
10,282,two_back,1.669284644381044
0,282,no_back,1.831492871446655
1,282,no_back,1.713660471572286
2,282,no_back,1.6773069325268093
3,282,no_back,1.7004140222130977
4,282,no_back,1.7169040831710365
5,282,no_back,1.7571710410542378
6,282,no_back,1.8082266392554194
7,282,no_back,1.7427765211271615
8,282,no_back,1.7228320063816083
9,282,no_back,1.74498681249509
10,282,no_back,1.8309218653589132
0,283,two_back,1.615833485155139
1,283,two_back,1.7404693065492118
2,283,two_back,1.699812945156778
3,283,two_back,1.6738264181818805
4,283,two_back,1.765329377673528
5,283,two_back,1.7213900277796907
6,283,two_back,1.6392104415672382
7,283,two_back,1.6712999172932408
8,283,two_back,1.8058310543825769
9,283,two_back,1.7771043937744695
10,283,two_back,1.6427507555631882
0,283,no_back,1.750016275208046
1,283,no_back,1.7128147545948833
2,283,no_back,1.6805531504174078
3,283,no_back,1.74172597846473
4,283,no_back,1.7020253291492873
5,283,no_back,1.6293200195653708
6,283,no_back,1.7043515059854386
7,283,no_back,1.6629244295020569
8,283,no_back,1.71108115293789
9,283,no_back,1.6600747413953656
10,283,no_back,1.618458950962726
0,284,two_back,1.264517718000648
1,284,two_back,1.3220049525201962
2,284,two_back,1.4583934182826384
3,284,two_back,1.4694599858789432
4,284,two_back,1.5491922647944727
5,284,two_back,1.5768793820814682
6,284,two_back,1.5564193581226125
7,284,two_back,1.5194065094311036
8,284,two_back,1.4842904381197042
9,284,two_back,1.5697997823778638
10,284,two_back,1.317372707996125
0,284,no_back,1.5664099471311874
1,284,no_back,1.525212194487227
2,284,no_back,1.4861757790660233
3,284,no_back,1.5608818692192523
4,284,no_back,1.602302475728578
5,284,no_back,1.4627586617976072
6,284,no_back,1.4356988414123548
7,284,no_back,1.4708881730493217
8,284,no_back,1.6335488641087486
9,284,no_back,1.6059642197893875
10,284,no_back,1.6158972404776757
0,285,two_back,1.4640478717294365
1,285,two_back,1.7461178010975609
2,285,two_back,1.797228192551472
3,285,two_back,1.691727551807073
4,285,two_back,1.653954952516821
5,285,two_back,1.6379914562606934
6,285,two_back,1.6290326082661348
7,285,two_back,1.6004065824103153
8,285,two_back,1.646669310053769
9,285,two_back,1.651877705092532
10,285,two_back,1.5525154211657708
0,285,no_back,1.6692371875925782
1,285,no_back,1.5519289991288305
2,285,no_back,1.4987415594157967
3,285,no_back,1.5154082666527735
4,285,no_back,1.5327887266556552
5,285,no_back,1.566675398427034
6,285,no_back,1.6679128000565915
7,285,no_back,1.5293506431957165
8,285,no_back,1.6351565945248474
9,285,no_back,1.6317926998101144
10,285,no_back,1.524093939487538
0,286,two_back,1.7332970104161154
1,286,two_back,1.6220616542180037
2,286,two_back,1.6148070935666115
3,286,two_back,1.7067045633896722
4,286,two_back,1.7680844493362051
5,286,two_back,1.696749052495017
6,286,two_back,1.649659981164466
7,286,two_back,1.7440633190093922
8,286,two_back,1.6972120146328804
9,286,two_back,1.743350785039697
10,286,two_back,1.7662373392167705
0,286,no_back,1.7143413913772891
1,286,no_back,1.6905984243599022
2,286,no_back,1.7540600095100771
3,286,no_back,1.580927357292108
4,286,no_back,1.4974007740534492
5,286,no_back,1.645412522751741
6,286,no_back,1.6119027309976925
7,286,no_back,1.5449674371069626
8,286,no_back,1.571117880502206
9,286,no_back,1.6878714134777115
10,286,no_back,1.7269823248630833
0,287,two_back,1.6060749498603712
1,287,two_back,1.7788678220050385
2,287,two_back,1.53215420495859
3,287,two_back,1.5343066747234921
4,287,two_back,1.6859375262849667
5,287,two_back,1.7013246037869045
6,287,two_back,1.6378930342441107
7,287,two_back,1.5281292102453026
8,287,two_back,1.562658950011325
9,287,two_back,1.6452750031231114
10,287,two_back,1.5384865222384398
0,287,no_back,1.6431493897901508
1,287,no_back,1.5747291724910433
2,287,no_back,1.5351600782705024
3,287,no_back,1.5949901498077468
4,287,no_back,1.5920278620806212
5,287,no_back,1.6852366749987138
6,287,no_back,1.7639222952883937
7,287,no_back,1.6802222093527295
8,287,no_back,1.6670059775889354
9,287,no_back,1.6695356175789957
10,287,no_back,1.6611866750761863
0,288,two_back,1.1479763510479786
1,288,two_back,1.5194708610957135
2,288,two_back,1.4006630736136096
3,288,two_back,1.39669550478059
4,288,two_back,1.6290380160514373
5,288,two_back,1.6422400596498994
6,288,two_back,1.5796763869428838
7,288,two_back,1.3292151430374088
8,288,two_back,1.3943834840719553
9,288,two_back,1.5817934203414754
10,288,two_back,1.215562491121554
0,288,no_back,1.4965745974045659
1,288,no_back,1.587997581196231
2,288,no_back,1.6285798275681709
3,288,no_back,1.5839793566153577
4,288,no_back,1.5849299090546474
5,288,no_back,1.5640230920893539
6,288,no_back,1.6351306137681696
7,288,no_back,1.6430813951651566
8,288,no_back,1.546691311198027
9,288,no_back,1.5319378024603423
10,288,no_back,1.5464460320867837
0,289,two_back,1.4640063370542533
1,289,two_back,1.4760771314218792
2,289,two_back,1.7107892928735982
3,289,two_back,1.7510094752426921
4,289,two_back,1.7536691359915562
5,289,two_back,1.6861525150790808
6,289,two_back,1.6701073227369156
7,289,two_back,1.7283129927901846
8,289,two_back,1.8167736933502063
9,289,two_back,1.7558805265022013
10,289,two_back,1.5213453667140542
0,289,no_back,1.6786281474553424
1,289,no_back,1.6862744117062098
2,289,no_back,1.6733723152345155
3,289,no_back,1.6432122830819247
4,289,no_back,1.6514415767011803
5,289,no_back,1.679688581340298
6,289,no_back,1.7423966911510924
7,289,no_back,1.6744970896100266
8,289,no_back,1.6485445641804912
9,289,no_back,1.6431723178922697
10,289,no_back,1.676563837631074
0,290,two_back,1.4767927083025698
1,290,two_back,1.5561843135717
2,290,two_back,1.5125484539693277
3,290,two_back,1.5652167337877343
4,290,two_back,1.5198986799067062
5,290,two_back,1.5062884841057724
6,290,two_back,1.5871825861821836
7,290,two_back,1.5238581232473885
8,290,two_back,1.5197712288330785
9,290,two_back,1.543173897630356
10,290,two_back,1.5004867286455454
0,290,no_back,1.5546664734515978
1,290,no_back,1.4740506424373687
2,290,no_back,1.4324767747296145
3,290,no_back,1.4631378318656583
4,290,no_back,1.4414077654974005
5,290,no_back,1.5573014672684697
6,290,no_back,1.597186951771974
7,290,no_back,1.5624736954877805
8,290,no_back,1.5317700065441404
9,290,no_back,1.5079547842088423
10,290,no_back,1.590294957383503
0,291,two_back,1.1665108171706553
1,291,two_back,1.4918420932941645
2,291,two_back,1.4530032181578771
3,291,two_back,1.741485935906852
4,291,two_back,1.7703573472843281
5,291,two_back,1.7620173083794817
6,291,two_back,1.7274815853500554
7,291,two_back,1.7207332681274958
8,291,two_back,1.784308607612467
9,291,two_back,1.5456698354585094
10,291,two_back,1.1264658479797292
0,291,no_back,1.7246844082651729
1,291,no_back,1.6065746722116598
2,291,no_back,1.51547788459406
3,291,no_back,1.574271087824278
4,291,no_back,1.683885183937926
5,291,no_back,1.5682090665310413
6,291,no_back,1.524390238526747
7,291,no_back,1.66191551427348
8,291,no_back,1.6474722937287796
9,291,no_back,1.6789639750827106
10,291,no_back,1.7976789746314714
0,292,two_back,1.302440945607541
1,292,two_back,1.4876498714452486
2,292,two_back,1.3671164296806693
3,292,two_back,1.4809457533330281
4,292,two_back,1.5913662477748984
5,292,two_back,1.6259886270277137
6,292,two_back,1.6607336919080262
7,292,two_back,1.50394832375813
8,292,two_back,1.508622021683473
9,292,two_back,1.4713503434745785
10,292,two_back,1.2743990104302616
0,292,no_back,1.5343026372009203
1,292,no_back,1.6345467777067153
2,292,no_back,1.6704312285417344
3,292,no_back,1.6568815713393166
4,292,no_back,1.6113270156721342
5,292,no_back,1.5720708501034164
6,292,no_back,1.4859139468033433
7,292,no_back,1.5507583005138388
8,292,no_back,1.705677028673084
9,292,no_back,1.6364138991709445
10,292,no_back,1.5268797088370967
0,293,two_back,1.6872070830524735
1,293,two_back,1.812425953683509
2,293,two_back,1.8091455422825131
3,293,two_back,1.6663663761049197
4,293,two_back,1.711298721513058
5,293,two_back,1.7691864054444548
6,293,two_back,1.7495966549309572
7,293,two_back,1.7427340592371874
8,293,two_back,1.683782896844699
9,293,two_back,1.739593801409374
10,293,two_back,1.6808679519210086
0,293,no_back,1.8391077786375147
1,293,no_back,1.728177515122657
2,293,no_back,1.6511824738593202
3,293,no_back,1.6792344906985053
4,293,no_back,1.7897312190742802
5,293,no_back,1.8607369583478137
6,293,no_back,1.8734203002320018
7,293,no_back,1.7848288783205728
8,293,no_back,1.7576318249589575
9,293,no_back,1.8165474544376776
10,293,no_back,1.866952332814451
0,294,two_back,1.538890166102232
1,294,two_back,1.6596718787647184
2,294,two_back,1.7917053610658256
3,294,two_back,1.7799673799572222
4,294,two_back,1.6888184997879072
5,294,two_back,1.6724066170260548
6,294,two_back,1.6721770902615674
7,294,two_back,1.7574297877026153
8,294,two_back,1.7633704659653688
9,294,two_back,1.6497968998511812
10,294,two_back,1.5231573954053501
0,294,no_back,1.744325661370351
1,294,no_back,1.6269698377061468
2,294,no_back,1.5880724420697474
3,294,no_back,1.568671091849692
4,294,no_back,1.5546328559988587
5,294,no_back,1.697746858781609
6,294,no_back,1.7880354664138933
7,294,no_back,1.7125216085375319
8,294,no_back,1.6889954623079204
9,294,no_back,1.6805173844497023
10,294,no_back,1.643281894824712
0,295,two_back,1.5341129463768153
1,295,two_back,1.7091002837581823
2,295,two_back,1.6769416786859925
3,295,two_back,1.7049207590781876
4,295,two_back,1.6877279574713397
5,295,two_back,1.5614738138459483
6,295,two_back,1.6346576311397583
7,295,two_back,1.7091097184525492
8,295,two_back,1.7120723223270822
9,295,two_back,1.627740726925701
10,295,two_back,1.4527462626935361
0,295,no_back,1.4960846319624637
1,295,no_back,1.4714585951836536
2,295,no_back,1.4824744360465878
3,295,no_back,1.5465346937038056
4,295,no_back,1.7015607842515443
5,295,no_back,1.7553596650288765
6,295,no_back,1.7376298576866482
7,295,no_back,1.672298044638519
8,295,no_back,1.6746935825606684
9,295,no_back,1.7570162733559205
10,295,no_back,1.6451531823893946
0,296,two_back,0.8955579118571682
1,296,two_back,1.1794900820999927
2,296,two_back,1.4065174972379337
3,296,two_back,1.4470025751734417
4,296,two_back,1.4740789929986453
5,296,two_back,1.5832934676093129
6,296,two_back,1.6675443968987014
7,296,two_back,1.5479704255389488
8,296,two_back,1.4691571874958873
9,296,two_back,1.4095442277397674
10,296,two_back,1.108453849948112
0,296,no_back,1.4450019619466685
1,296,no_back,1.2440884112299386
2,296,no_back,1.1376515818047495
3,296,no_back,1.252242744787446
4,296,no_back,1.385732381665065
5,296,no_back,1.2957799686904774
6,296,no_back,1.334610966601694
7,296,no_back,1.5704518767557085
8,296,no_back,1.623858180691545
9,296,no_back,1.5282472162232725
10,296,no_back,1.5636168401647845
0,297,two_back,1.669161886416063
1,297,two_back,1.7158977499603754
2,297,two_back,1.6991361830883684
3,297,two_back,1.7405855137033468
4,297,two_back,1.5280595937197174
5,297,two_back,1.5448858134718324
6,297,two_back,1.7339845655393897
7,297,two_back,1.6988012588648016
8,297,two_back,1.7196428878984742
9,297,two_back,1.6826742440830869
10,297,two_back,1.6318072342011145
0,297,no_back,1.7288086466095374
1,297,no_back,1.755440795214776
2,297,no_back,1.562179370243014
3,297,no_back,1.6299143606070554
4,297,no_back,1.7299293087266894
5,297,no_back,1.700574548286369
6,297,no_back,1.7284516686142508
7,297,no_back,1.738567531513915
8,297,no_back,1.741730455987646
9,297,no_back,1.7084279705780487
10,297,no_back,1.7202003335343712
0,298,two_back,1.5650170883832735
1,298,two_back,1.6409466665447239
2,298,two_back,1.5972878592219644
3,298,two_back,1.6144161719535952
4,298,two_back,1.6639905624814215
5,298,two_back,1.7520326144216012
6,298,two_back,1.7465827110334822
7,298,two_back,1.6538418955548666
8,298,two_back,1.6317748818543123
9,298,two_back,1.7209233082875879
10,298,two_back,1.6269197817739427
0,298,no_back,1.6928741895826902
1,298,no_back,1.654650998717183
2,298,no_back,1.6294737612379482
3,298,no_back,1.6361656284586241
4,298,no_back,1.6532626933454333
5,298,no_back,1.697641307157411
6,298,no_back,1.7418786631315122
7,298,no_back,1.6734821329562246
8,298,no_back,1.6993943985041138
9,298,no_back,1.6703973440178994
10,298,no_back,1.704453893606967
0,299,two_back,1.5183199561402088
1,299,two_back,1.5965693247212571
2,299,two_back,1.5885039191277006
3,299,two_back,1.7031835547615313
4,299,two_back,1.6979801915744943
5,299,two_back,1.6116539229094125
6,299,two_back,1.656331048479277
7,299,two_back,1.6285853473070737
8,299,two_back,1.7102576595482393
9,299,two_back,1.6711978469605566
10,299,two_back,1.563405980502406
0,299,no_back,1.6306627758788395
1,299,no_back,1.6814746954739839
2,299,no_back,1.6869273160133742
3,299,no_back,1.692746481163118
4,299,no_back,1.696566674093427
5,299,no_back,1.565122994179765
6,299,no_back,1.5914530456904772
7,299,no_back,1.6459469893185976
8,299,no_back,1.6402406126346605
9,299,no_back,1.7208586883494545
10,299,no_back,1.667402570296061
0,300,two_back,1.500436671562724
1,300,two_back,1.566617355465973
2,300,two_back,1.6016100033289449
3,300,two_back,1.5961717545677672
4,300,two_back,1.545405677839319
5,300,two_back,1.5591392875410723
6,300,two_back,1.515507396740478
7,300,two_back,1.5553840941030894
8,300,two_back,1.5555319662762808
9,300,two_back,1.5410184314487723
10,300,two_back,1.5380403935227784
0,300,no_back,1.5551250265242733
1,300,no_back,1.457338896835412
2,300,no_back,1.4149906194530688
3,300,no_back,1.2855663026759543
4,300,no_back,1.2582543849395391
5,300,no_back,1.4667780776290722
6,300,no_back,1.5828524489737836
7,300,no_back,1.5346741482961497
8,300,no_back,1.293499708867014
9,300,no_back,1.29893944821747
10,300,no_back,1.4708065955774274
0,301,two_back,1.6067769073585378
1,301,two_back,1.745321101576094
2,301,two_back,1.7451774015314625
3,301,two_back,1.772416319768721
4,301,two_back,1.7592592747838305
5,301,two_back,1.7760511150811726
6,301,two_back,1.8424668210286301
7,301,two_back,1.7886354739271073
8,301,two_back,1.689611655946126
9,301,two_back,1.554035504977573
10,301,two_back,1.4979225753390994
0,301,no_back,1.7288753373101218
1,301,no_back,1.7566692431012494
2,301,no_back,1.8186301534783715
3,301,no_back,1.7434636484650108
4,301,no_back,1.766467096003812
5,301,no_back,1.7431776368786704
6,301,no_back,1.7147709622611351
7,301,no_back,1.6123407512117727
8,301,no_back,1.505445864841877
9,301,no_back,1.5782738000858596
10,301,no_back,1.5963398938159683
0,302,two_back,1.227830311735717
1,302,two_back,1.4278219270505994
2,302,two_back,1.5092130474510408
3,302,two_back,1.5843249315423233
4,302,two_back,1.501504894595122
5,302,two_back,1.3009123123929507
6,302,two_back,1.2837829347302994
7,302,two_back,1.3204640093236808
8,302,two_back,1.5241221267529106
9,302,two_back,1.4795663033063886
10,302,two_back,1.2445499293650089
0,302,no_back,1.526671710147983
1,302,no_back,1.3887625028956008
2,302,no_back,1.4176276921224007
3,302,no_back,1.4270364385080216
4,302,no_back,1.4455335415720536
5,302,no_back,1.4284123338623544
6,302,no_back,1.3980792899573082
7,302,no_back,1.2718728204973406
8,302,no_back,1.2778187849570861
9,302,no_back,1.3960140814896136
10,302,no_back,1.401819278319618
0,303,two_back,1.803554045720892
1,303,two_back,1.7651800572905856
2,303,two_back,1.7303705180152988
3,303,two_back,1.7760440757981926
4,303,two_back,1.8511619334579625
5,303,two_back,1.801811947094899
6,303,two_back,1.7595135963299433
7,303,two_back,1.8076098660419777
8,303,two_back,1.8100042591626895
9,303,two_back,1.8344310071808094
10,303,two_back,1.8256915420460142
0,303,no_back,1.8428349564911082
1,303,no_back,1.724443487944737
2,303,no_back,1.6546072479483227
3,303,no_back,1.710653510348237
4,303,no_back,1.7704770638252745
5,303,no_back,1.7238403191278984
6,303,no_back,1.7751288890002246
7,303,no_back,1.7245036139846948
8,303,no_back,1.7205838293726239
9,303,no_back,1.7588782093158741
10,303,no_back,1.8120190359020887
0,304,two_back,1.6556298517648764
1,304,two_back,1.753978022272819
2,304,two_back,1.7899045757779986
3,304,two_back,1.6772716533160923
4,304,two_back,1.6454847063037417
5,304,two_back,1.6999072472218062
6,304,two_back,1.7041209363696406
7,304,two_back,1.7475118100037048
8,304,two_back,1.6542659790072562
9,304,two_back,1.6399277523216582
10,304,two_back,1.6415003105405548
0,304,no_back,1.7686986662742972
1,304,no_back,1.785277523059793
2,304,no_back,1.7758469155863867
3,304,no_back,1.7959596549126098
4,304,no_back,1.8300971146951879
5,304,no_back,1.7433937011382126
6,304,no_back,1.7496586980046047
7,304,no_back,1.7475636997625905
8,304,no_back,1.70743346320586
9,304,no_back,1.7705113532718921
10,304,no_back,1.7718631560605331
0,305,two_back,1.582805080705359
1,305,two_back,1.8479450911851742
2,305,two_back,1.6685351178551586
3,305,two_back,1.6495587890670942
4,305,two_back,1.6753761258679325
5,305,two_back,1.8349513610364037
6,305,two_back,1.8802256186465403
7,305,two_back,1.676474516163743
8,305,two_back,1.6258828875244276
9,305,two_back,1.6882871189677169
10,305,two_back,1.5623503711298357
0,305,no_back,1.9023923776750356
1,305,no_back,1.8768373032078605
2,305,no_back,1.8516315213797767
3,305,no_back,1.8275583604448067
4,305,no_back,1.6962510386052962
5,305,no_back,1.809195288530942
6,305,no_back,1.845926745528681
7,305,no_back,1.8174176068510117
8,305,no_back,1.7961146497724323
9,305,no_back,1.750960556335979
10,305,no_back,1.8830095190596015
0,306,two_back,1.2874413123406527
1,306,two_back,1.477000072565118
2,306,two_back,1.5772354486518634
3,306,two_back,1.5617947853682705
4,306,two_back,1.4998951847568736
5,306,two_back,1.3001952345585959
6,306,two_back,1.3187531944826933
7,306,two_back,1.3760790727945484
8,306,two_back,1.5389487066862113
9,306,two_back,1.4698814165792593
10,306,two_back,1.294088710177959
0,306,no_back,1.3181028232942562
1,306,no_back,1.491199039682576
2,306,no_back,1.5095229083081154
3,306,no_back,1.0635708596640152
4,306,no_back,1.0737098610687033
5,306,no_back,1.2681265821305252
6,306,no_back,1.4579426769825294
7,306,no_back,1.3618817025084202
8,306,no_back,1.0991081974310621
9,306,no_back,1.1440579196495706
10,306,no_back,1.2981084245601364
0,307,two_back,1.67622310682568
1,307,two_back,1.7552173930037105
2,307,two_back,1.724125961068621
3,307,two_back,1.729384018024607
4,307,two_back,1.6288728549227416
5,307,two_back,1.6471801415377532
6,307,two_back,1.7818772147263233
7,307,two_back,1.8155458903067907
8,307,two_back,1.7512087373070315
9,307,two_back,1.636786596194987
10,307,two_back,1.6203453233988314
0,307,no_back,1.7544027058678837
1,307,no_back,1.7328218828128321
2,307,no_back,1.6724616590989156
3,307,no_back,1.7234806284747606
4,307,no_back,1.7164368849768874
5,307,no_back,1.686292612243472
6,307,no_back,1.74635877049811
7,307,no_back,1.776980355087878
8,307,no_back,1.804624393440071
9,307,no_back,1.749653701164847
10,307,no_back,1.6764961007582702
0,308,two_back,1.6702744650926722
1,308,two_back,1.7286464919974323
2,308,two_back,1.7106546115549304
3,308,two_back,1.6745825019129672
4,308,two_back,1.7750733849459195
5,308,two_back,1.6729526496765252
6,308,two_back,1.641789491781966
7,308,two_back,1.6824950469370012
8,308,two_back,1.735410319974705
9,308,two_back,1.7788368241878154
10,308,two_back,1.7361162149488507
0,308,no_back,1.6967350677586959
1,308,no_back,1.6401120234740112
2,308,no_back,1.5911940468971397
3,308,no_back,1.6505248613686543
4,308,no_back,1.7127038719184968
5,308,no_back,1.6969262180127156
6,308,no_back,1.7296783437613226
7,308,no_back,1.6300444553151552
8,308,no_back,1.678076555990939
9,308,no_back,1.7286154977886237
10,308,no_back,1.717853911527416
0,309,two_back,1.4332119601444924
1,309,two_back,1.3651826936501765
2,309,two_back,1.4764497302674389
3,309,two_back,1.4381249372407003
4,309,two_back,1.5226620645898503
5,309,two_back,1.6573643622999459
6,309,two_back,1.8063336981558076
7,309,two_back,1.7799560064505546
8,309,two_back,1.7055217866677357
9,309,two_back,1.7256375167814015
10,309,two_back,1.6334511853908922
0,309,no_back,1.7532026785530188
1,309,no_back,1.8736047573322272
2,309,no_back,1.8463221451822027
3,309,no_back,1.7263849879290407
4,309,no_back,1.4797203619240102
5,309,no_back,1.3749884333727938
6,309,no_back,1.5349549805134128
7,309,no_back,1.6560055233189963
8,309,no_back,1.5732411356728
9,309,no_back,1.5108381473003263
10,309,no_back,1.6030092232005015
0,310,two_back,1.7013948184683216
1,310,two_back,1.6762501214969754
2,310,two_back,1.6033712513067027
3,310,two_back,1.770329451408523
4,310,two_back,1.7933992813736335
5,310,two_back,1.750479089183643
6,310,two_back,1.732809629668718
7,310,two_back,1.7454602382627715
8,310,two_back,1.7601647851705042
9,310,two_back,1.7893764352938961
10,310,two_back,1.7198160330778958
0,310,no_back,1.6517252842285897
1,310,no_back,1.7129179292478047
2,310,no_back,1.6821843582995952
3,310,no_back,1.6933310027959911
4,310,no_back,1.7533498751664636
5,310,no_back,1.6277072461797266
6,310,no_back,1.6696045938433826
7,310,no_back,1.6172980552658183
8,310,no_back,1.7103026522432305
9,310,no_back,1.6478710469585496
10,310,no_back,1.523729122035387
0,311,two_back,0.792234610872238
1,311,two_back,1.1141836077308558
2,311,two_back,1.3593057455064856
3,311,two_back,1.2918410708591446
4,311,two_back,1.1639570363990122
5,311,two_back,1.4650761994854729
6,311,two_back,1.447504562669313
7,311,two_back,1.2687932220340412
8,311,two_back,1.2212235829584552
9,311,two_back,1.3635574449902557
10,311,two_back,0.8667898419035709
0,311,no_back,1.4380479228170393
1,311,no_back,1.3196408096584846
2,311,no_back,1.291990858798267
3,311,no_back,1.2522261855531434
4,311,no_back,1.2943931018288912
5,311,no_back,1.4568464674565138
6,311,no_back,1.5866343183102007
7,311,no_back,1.4795197545940815
8,311,no_back,1.373431511713121
9,311,no_back,1.435843403079464
10,311,no_back,1.3875550569162454
0,312,two_back,1.6276403018277545
1,312,two_back,1.8527886328517487
2,312,two_back,1.8722860914953665
3,312,two_back,1.889815814459443
4,312,two_back,1.9622278871714498
5,312,two_back,1.8843764297240104
6,312,two_back,1.8252113975707096
7,312,two_back,1.874005221824759
8,312,two_back,1.946756411447144
9,312,two_back,1.949197867457917
10,312,two_back,1.6879688347680528
0,312,no_back,1.8689970305972143
1,312,no_back,1.8105654879269917
2,312,no_back,1.7424435569101602
3,312,no_back,1.7803538738468068
4,312,no_back,1.8373892729260792
5,312,no_back,1.8564971325796393
6,312,no_back,1.855925552902791
7,312,no_back,1.813446172702488
8,312,no_back,1.819918787815215
9,312,no_back,1.8143089866696687
10,312,no_back,1.870171040814275
0,313,two_back,1.5057913496157533
1,313,two_back,1.6303187452743393
2,313,two_back,1.6688025683239227
3,313,two_back,1.6675627343943011
4,313,two_back,1.7160456889833715
5,313,two_back,1.689803498571926
6,313,two_back,1.5237299767134747
7,313,two_back,1.5482194850063755
8,313,two_back,1.7096494385331067
9,313,two_back,1.7155307929129149
10,313,two_back,1.6278620030961077
0,313,no_back,1.5707080708566759
1,313,no_back,1.6335253979293205
2,313,no_back,1.6947498491019575
3,313,no_back,1.6685889633094668
4,313,no_back,1.6772707893535255
5,313,no_back,1.6740849252124972
6,313,no_back,1.6588488174641633
7,313,no_back,1.5461497392801706
8,313,no_back,1.522474023728402
